date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:20	91379/91379	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:22%20GMT	https://doj.gov.in/national-event-overview/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/national-event-overview/index.html	(from https://doj.gov.in/)
15:03:20	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22822-620411966187c%22	https://doj.gov.in/wp-content/themes/sdo-theme/fonts/flexslider-icon.eot?	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/fonts/flexslider-icond41d.eot	(from https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1)
15:03:21	1268/1268	---M--	200	added ('OK')	font/woff	etag:%224f4-620411966187c%22	https://doj.gov.in/wp-content/themes/sdo-theme/fonts/flexslider-icon.woff	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/fonts/flexslider-icon.woff	(from https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1)
15:03:21	210742/210742	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:22%20GMT	https://doj.gov.in/gallery/inauguration-of-the-campaign-hamara-samman-hamara-samvidhan-at-international-ambedkar-centre-24th-jan-2024/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/gallery/inauguration-of-the-campaign-hamara-samman-hamara-samvidhan-at-international-ambedkar-centre-24th-jan-2024/index.html	(from https://doj.gov.in/)
15:03:21	91695/91695	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:23%20GMT	https://doj.gov.in/1st-regional-event-overview/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/1st-regional-event-overview/index.html	(from https://doj.gov.in/)
15:03:21	191346/191346	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:23%20GMT	https://doj.gov.in/gallery/hamara-samman-hamara-samvidhan-event-at-maharaja-ganga-singh-university-bikaner-9th-march-2024/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/gallery/hamara-samman-hamara-samvidhan-event-at-maharaja-ganga-singh-university-bikaner-9th-march-2024/index.html	(from https://doj.gov.in/)
15:03:21	321/321	---M--	404	error ('Not%20Found')	text/html	etag:%2266a8293f-141%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/fonts/flexslider-icon.ttf	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/fonts/flexslider-icon.ttf	(from https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1)
15:03:21	90695/90695	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:23%20GMT	https://doj.gov.in/2nd-regional-event-overview/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/2nd-regional-event-overview/index.html	(from https://doj.gov.in/)
15:03:22	91136/91136	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:23%20GMT	https://doj.gov.in/media-2/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/media-2/index.html	(from https://doj.gov.in/)
15:03:22	178792/178792	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:23%20GMT	https://doj.gov.in/gallery/hamara-samvidhan-hamara-samman-2nd-regional-event-at-prayagraj-uttar-pradesh-16th-july-2024/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/gallery/hamara-samvidhan-hamara-samman-2nd-regional-event-at-prayagraj-uttar-pradesh-16th-july-2024/index.html	(from https://doj.gov.in/)
15:03:22	321/321	---M--	404	error ('Not%20Found')	text/html	etag:%2266a8293f-141%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/fonts/flexslider-icon.svg	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/fonts/flexslider-icon.svg	(from https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1)
15:03:22	89512/89512	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:24%20GMT	https://doj.gov.in/photos/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/photos/index.html	(from https://doj.gov.in/)
15:03:22	90360/90360	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:24%20GMT	https://doj.gov.in/videos-2/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/videos-2/index.html	(from https://doj.gov.in/)
15:03:22	1362/1362	---M--	200	added ('OK')	image/png	etag:%22552-62041196608dc%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/fancybox_sprite.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/fancybox_sprite.png	(from https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1)
15:03:23	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2219a7-62041196608dc%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/fancybox_loading.gif	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/fancybox_loading.gif	(from https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1)
15:03:23	94259/94259	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:24%20GMT	https://doj.gov.in/category/press-release/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/category/press-release/index.html	(from https://doj.gov.in/)
15:03:23	157812/157812	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:25%20GMT	https://doj.gov.in/photo-gallery/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/photo-gallery/index.html	(from https://doj.gov.in/)
15:03:23	148406/148406	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:25%20GMT	https://doj.gov.in/video-gallery/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/video-gallery/index.html	(from https://doj.gov.in/)
15:03:23	321/321	---M--	404	error ('Not%20Found')	text/html	etag:%2266a8293f-141%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/blank.gif	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/addons/blank.gif	(from https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1)
15:03:23	107774/107774	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:25%20GMT	https://doj.gov.in/events/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/events/index.html	(from https://doj.gov.in/)
15:03:24	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-62041196608dc%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/fancybox_overlay.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/fancybox_overlay.png	(from https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1)
15:03:24	87614/87614	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:25%20GMT	https://doj.gov.in/national-legal-services-authority-nalsa/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/national-legal-services-authority-nalsa/index.html	(from https://doj.gov.in/)
15:03:24	6553/6553	---M--	200	added ('OK')	image/png	etag:%221999-62041196608dc%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/fancybox_sprite@2x.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/fancybox_sprite@2x.png	(from https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1)
15:03:24	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2236a0-62041196608dc%22	https://doj.gov.in/wp-content/themes/sdo-theme/css/fancybox_loading@2x.gif	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/themes/sdo-theme/css/fancybox_loading@2x.gif	(from https://doj.gov.in/wp-content/themes/sdo-theme/css/addons/sliderhelper.css?ver=6.6.1)
15:03:25	86738/86738	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:26%20GMT	https://doj.gov.in/parliament-questions/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/parliament-questions/index.html	(from https://doj.gov.in/)
15:03:25	86174/86174	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:26%20GMT	https://doj.gov.in/notice-category/recruitments/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/notice-category/recruitments/index.html	(from https://doj.gov.in/)
15:03:25	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-6204119616559%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/vc/alert.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:25	86210/86210	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:27%20GMT	https://doj.gov.in/notice-category/tenders/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/notice-category/tenders/index.html	(from https://doj.gov.in/)
15:03:25	323/323	---M--	200	added ('OK')	image/png	etag:%22143-6204119616559%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/vc/info.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/vc/info.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:25	89011/89011	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:27%20GMT	https://doj.gov.in/right-to-information-rti/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/right-to-information-rti/index.html	(from https://doj.gov.in/)
15:03:26	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-62041196174f9%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/vc/tick.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:26	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-6204119616559%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:26	96736/96736	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:27%20GMT	https://doj.gov.in/pfms-orders/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/pfms-orders/index.html	(from https://doj.gov.in/)
15:03:26	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-620411960a9d9%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:26	841/841	---M--	200	added ('OK')	image/png	etag:%22349-620411960a9d9%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:27	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-620411960a9d9%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:27	544/544	---M--	200	added ('OK')	image/png	etag:%22220-620411960a9d9%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:27	88085/88085	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:28%20GMT	https://doj.gov.in/schemes/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/schemes/index.html	(from https://doj.gov.in/)
15:03:27	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-620411960a9d9%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:27	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-620411960a9d9%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:28	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:28	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:28	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:28	288645/288645	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:29%20GMT	https://doj.gov.in/gallery/har-ghar-tiranga-9th-15th-august-2024/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/gallery/har-ghar-tiranga-9th-15th-august-2024/index.html	(from https://doj.gov.in/)
15:03:28	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:28	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:29	648/648	---M--	200	added ('OK')	image/png	etag:%22288-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:29	15420/15420	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2027%20Sep%202024%2009:33:30%20GMT	https://doj.gov.in/document/%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80-%e0%a4%a6%e0%a4%bf%e0%a4%b5%e0%a4%b8-%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80-%e0%a4%aa%e0%a4%96%e0%a4%b5%e0%a4%be%e0%a4%a1%e0%a4%bc%e0%a4%be-2024/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/document/%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80-%e0%a4%a6%e0%a4%bf%e0%a4%b5%e0%a4%b8-%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80-%e0%a4%aa%e0%a4%96%e0%a4%b5%e0%a4%be%e0%a4%a1%e0%a4%bc%e0%a4%be-2024/index.html	(from https://doj.gov.in/)
15:03:29	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:29	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:29	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:30	647/647	---M--	200	added ('OK')	image/png	etag:%22287-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:30	87842/87842	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:31%20GMT	https://doj.gov.in/allocation-of-business-rules-1961/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/allocation-of-business-rules-1961/index.html	(from https://doj.gov.in/)
15:03:30	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:30	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:30	89361/89361	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:32%20GMT	https://doj.gov.in/document/order-of-appointment-of-ms-r-poornima-and-02-other-judicial-officers-as-addl-judges-of-madras-high-court-21-09-2024/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/document/order-of-appointment-of-ms-r-poornima-and-02-other-judicial-officers-as-addl-judges-of-madras-high-court-21-09-2024/index.html	(from https://doj.gov.in/)
15:03:30	89645/89645	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:32%20GMT	https://doj.gov.in/document/transfer-of-shri-justice-shri-justice-m-s-ramachandra-rao-cj-of-himachal-pradesh-high-court-as-cj-of-jharkhand-high-court-21-09-2024/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/document/transfer-of-shri-justice-shri-justice-m-s-ramachandra-rao-cj-of-himachal-pradesh-high-court-as-cj-of-jharkhand-high-court-21-09-2024/index.html	(from https://doj.gov.in/)
15:03:31	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:31	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:31	89477/89477	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:32%20GMT	https://doj.gov.in/document/order-of-appointment-of-shri-justice-k-r-shriram-judge-bombay-high-court-as-chief-justice-of-madras-high-court-21-09-2024/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/document/order-of-appointment-of-shri-justice-k-r-shriram-judge-bombay-high-court-as-chief-justice-of-madras-high-court-21-09-2024/index.html	(from https://doj.gov.in/)
15:03:31	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:31	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:32	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:32	89893/89893	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:33%20GMT	https://doj.gov.in/document/order-of-appointment-of-shri-justice-tashi-rabstan-judge-jk-and-ladakh-high-court-as-chief-justice-of-jk-and-ladakh-high-court-21-09-2024/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/document/order-of-appointment-of-shri-justice-tashi-rabstan-judge-jk-and-ladakh-high-court-as-chief-justice-of-jk-and-ladakh-high-court-21-09-2024/index.html	(from https://doj.gov.in/)
15:03:32	659/659	---M--	200	added ('OK')	image/png	etag:%22293-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:32	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:32	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:32	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:33	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:33	792/792	---M--	200	added ('OK')	image/png	etag:%22318-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:33	89643/89643	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2009:33:34%20GMT	https://doj.gov.in/document/order-of-appointment-of-shri-justice-nitin-madhukar-jamdar-judge-bombay-high-court-as-chief-justice-of-kerala-high-court-21-09-2024/	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/document/order-of-appointment-of-shri-justice-nitin-madhukar-jamdar-judge-bombay-high-court-as-chief-justice-of-kerala-high-court-21-09-2024/index.html	(from https://doj.gov.in/)
15:03:33	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
15:03:33	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-620411960b979%22	https://doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/chait/OneDrive/Desktop/doj11/doj.gov.in/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://doj.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
